id,domain,functionalPurpose,technicalMethod,distributionMedium,discipline,mediaType,contentType,caseTitle,aiSummary
39d7d2e8-1701-40d7-9373-fd6b6f948925,ime.sjtu.edu.cn,记录,拍摄,静图,综合交叉,摄影,群体肖像,海底科学论坛合影,一群科研人员在会议中心合影，背景为会议横幅。
33b92189-352b-4d35-8a04-6b1874302681,www.aero.sjtu.edu.cn,展示,拍摄,静图,工程,摄影,不确定,eVTOL飞行器模型展示,展示了一架白色和黑色相间的eVTOL飞行器模型，背景是介绍其技术特点的展板。
8eed034c-4e0f-4654-a0ab-3e6d4072b49a,pharm.sjtu.edu.cn,传播,绘设,静图,医学,信息图,单人肖像,肿瘤免疫学学术报告,一张学术报告海报，包含演讲者照片、报告主题、摘要和生物简介。
7e9d7af4-db30-4b14-a454-b083f4c55f3f,loct.sjtu.edu.cn,传播,拍摄,静图,物理,摄影,单人肖像,光电雷达学术报告,一张学术报告海报，包含主讲人照片和详细的文字介绍。
a10ed29c-0bbd-479f-a158-773e3d72b6ed,www.aero.sjtu.edu.cn,记录,拍摄,静图,工程,摄影,团队场景,校企调研交流会议,会议室中多人围坐长桌开会，背景大屏幕显示战斗机图像，桌上摆放水杯和保温壶。
3731a05a-f230-442d-a890-63e91802e43c,news.sjtu.edu.cn,记录,拍摄,静图,工程,摄影,单人肖像,科研人员肖像,一位穿着西装、打着领带的男性，背景为渐变的紫色。
783bce75-1615-4afc-b995-9b8602ff4744,www.agri.sjtu.edu.cn,记录,拍摄,静图,综合交叉,摄影,团队场景,主题党日活动,一张室内会议的照片，显示一位演讲者站在讲台前，背景屏幕上显示“树立正确政绩观 办好人民满意教育”，听众坐在桌前认真听讲。
688b08af-6a51-487e-85bb-a03b28933569,ime.sjtu.edu.cn,记录,拍摄,静图,工程,摄影,单人肖像,长兴讲坛演讲者肖像,一位穿着深色西装、打着领带的男性站在灰色背景前，双臂交叉。
f79a9849-c2e7-4d36-ba52-b328875f41f0,www.aero.sjtu.edu.cn,传播,拍摄,静图,综合交叉,摄影,科普传播,太空科普亲子活动,一位男士在星空背景前向儿童和家长讲解太空知识，大屏幕显示卡通宇航员和问答环节，现场氛围活跃。
5754a58b-4a8b-444f-bd00-3fd9ec57f4de,me.sjtu.edu.cn,数据,绘设,图组,工程,信息图,数据结果,导航手术实验数据,眼科手术导航系统实验数据图表，展示有无导航时切口角度和囊膜切开误差的对比结果。
1a504834-9378-4180-9ea1-f0bcdc680f73,news.sjtu.edu.cn,传播,绘设,静图,综合交叉,信息图,科普传播,习近平回信四所交大,一张红色背景的信息图，展示了习近平给四所交通大学全体师生的回信内容。
24649f50-3f61-4097-8527-a72c1dc8e663,design.sjtu.edu.cn,记录,拍摄,静图,综合交叉,摄影,单人肖像,WDCC2025大会演讲,一位男士站在讲台前演讲，背景是WDCC2025首届国际设计科学大会的宣传屏幕。
c5f6c4b9-65c6-4b4b-bb29-ba227571a4cd,loct.sjtu.edu.cn,传播,绘设,静图,物理,信息图,科普传播,计算光纤成像技术,这是一张关于计算光纤成像使用数字全息技术和深度学习在生物医学和通信领域的学术报告海报。
fbaa4d07-3685-4aae-996e-86e99a30e98f,www.cs.sjtu.edu.cn,解释,绘设,静图,信息科学,信息图,机制模型,科学大模型及智能体系统,这张图展示了科学大模型及智能体系统的研究背景、解决方案和效果，涉及化学、材料、生物等多个领域的知识融合。
931946fe-da87-4824-a035-4fed22139571,me.sjtu.edu.cn,展示,拍摄,静图,医学,信息图,科普传播,眼科手术视频模型研究,Nature Biomedical Engineering期刊文章页面截图，展示眼科手术视频基础模型研究的标题、作者及期刊信息。
911914f5-b34c-4cbf-b7eb-fb2dbfc966c3,cs.sjtu.edu.cn,记录,拍摄,静图,信息科学,摄影,群体肖像,海归青年教师研学行,一群穿着统一服装的人在钱学森图书馆前合影，背景有数学公式和标语。
4735d589-7a9f-46bc-9391-59d93c2ee2e2,ime.sjtu.edu.cn,记录,拍摄,静图,综合交叉,摄影,团队场景,共建交流活动,一张会议室的照片，显示了张江高等研究院与长兴海洋实验室的共建交流活动，参与者坐在桌子旁进行讨论。
f1cbc977-5721-4250-8591-208f17eafd61,speit.sjtu.edu.cn,记录,拍摄,静图,工程,摄影,团队场景,高校合作签约仪式,一张会议场景的照片，显示了多位参与者坐在会议桌旁，背景是上海交通大学巴黎卓越工程师学院的介绍屏幕。
e8b150c0-f59a-47ba-b0e6-642f601ab3c5,www.cs.sjtu.edu.cn,解释,绘设,静图,信息科学,信息图,机制模型,智能硬件交互对话系统,这张图展示了面向智能硬件交互的全链路口语对话系统的代表性研究成果，包括研究背景、解决方案和效果。
ba2312ff-bc3b-4d81-bd4c-a86b7a8f0d11,www.agri.sjtu.edu.cn,解释,拍摄,静图,生命科学,不确定,数据结果,紫花苜蓿LHCII生物发生调控,这是一篇关于紫花苜蓿调控叶绿体LHCII生物发生的研究论文首页，展示了作者信息和文章标题。
b7aba4a0-03aa-4f78-af93-772ca5e95728,www.seiee.sjtu.edu.cn,记录,拍摄,静图,信息科学,摄影,单人肖像,学院领导肖像,一位穿着西装打着领带的男性，背景为灰色，表情温和。
bc07b171-d853-4721-9015-d4f0dad736f8,smse.sjtu.edu.cn,数据,数据,静图,材料,数据可视化,数据结果,镍钛合金内耗演化,双子图展示镍钛合金内耗值随温度和时效时间变化的实验数据曲线
813a8cc8-581b-4f93-8771-3f615ac42550,news.sjtu.edu.cn,记录,拍摄,静图,综合交叉,摄影,群体肖像,交大领导新疆调研合影,一群人站在一栋建筑物前合影，建筑物上有中国国旗。
5c207350-3fb3-41c1-a260-dda457f8a17c,bme.sjtu.edu.cn,解释,数据,静图,医学,信息图,数据结果,多模态肿瘤治疗疗效分析,该图展示了多模态肿瘤治疗（MTT）与射频消融（RFA）在复发性肝癌患者中的疗效对比，包括患者生存结局、免疫细胞变化及影像学结果。
3a7c5435-e581-4243-ac81-e1bfb4baafd9,ime.sjtu.edu.cn,传播,绘设,静图,工程,信息图,科普传播,长兴海洋实验室招聘,图中展示了上海交通大学和长兴海洋实验室的标志，背景为黑色，文字和标志为白色。
9a054afb-475c-4877-bc08-d3d2aa862da4,oce.sjtu.edu.cn,记录,拍摄,静图,工程,摄影,实验设备,深水试验池全景,大型室内水池中波浪翻涌，金属框架与蓝色设备环绕，弧形屋顶透出冷光照明。
18fab64a-4bf4-44cb-8a8a-e3d1307c3975,news.sjtu.edu.cn,记录,拍摄,静图,医学,摄影,单人肖像,科研人员肖像,一位穿着西装、打着领带的男性站在灰色背景前，双臂交叉。
26938cfc-77d5-44b9-b0c1-c7c12a9d7d2d,imr.sjtu.edu.cn,记录,拍摄,静图,工程,摄影,单人肖像,柔性医疗机器人会议,一位男性在讲台上发言，背景是上海市柔性医疗机器人重点实验室2025年开放课题会议的海报。
88f7a921-26f4-4d82-be9e-c09296693c25,sese.sjtu.edu.cn,传播,数据,静图,环境科学,数据可视化,数据结果,环保数据可视化界面,环保数据可视化界面截图，显示导航栏、控制台及图表区域，背景为蓝色科技感设计。
ed7e401e-1e6d-40f9-af01-6733ca608d8b,oce.sjtu.edu.cn,展示,拍摄,静图,工程,摄影,实验设备,深远海养殖网箱航拍,航拍视角下深远海大型养殖网箱矗立蓝色海面，旁有船只航行，展现海洋工程装备实景。
74c0a9fc-2ca1-4893-bb76-6b5b435ea966,sese.sjtu.edu.cn,传播,拍摄,静图,环境科学,摄影,单人肖像,孔海南教授洱海留影,一位白发老人站在湖边木栈道上，背景是蓝天白云、清澈湖水和远山，湖面点缀白色水生植物。
3c6915ca-95b7-4d9d-bab5-729d8c0425f1,ime.sjtu.edu.cn,传播,绘设,静图,工程,信息图,科普传播,2025 WFEO大会海洋装备论坛,这是一张关于2025年世界工程组织联合会全体大会“海洋装备”工程能力工作坊暨第八期长兴论坛的宣传海报。
15e6e1fd-0461-4500-99d7-70d805b72551,news.sjtu.edu.cn,记录,拍摄,静图,医学,摄影,群体肖像,上海交大医疗团队合影,一群穿着白大褂的人在医院前合影，背景是医院建筑。
929d47be-d71e-46e4-ae6b-431622f9b105,sese.sjtu.edu.cn,记录,拍摄,静图,环境科学,摄影,单人肖像,实验室中的孔教授,一位穿白衬衫领带的男性坐在实验室中，周围有实验设备和仪器，背景为浅色墙壁。
ae7ced5f-f959-4ef2-8c92-2d9206fcf74f,www.aero.sjtu.edu.cn,传播,拍摄,静图,生命科学,摄影,团队场景,脑科学科普活动现场,一位男士手持麦克风向一群孩子和成人讲解，背景有展板和室内环境，场景为科普活动。
889d2b62-2d6c-42f2-a257-4f1a1b65b27b,cs.sjtu.edu.cn,记录,拍摄,静图,信息科学,摄影,单人肖像,学院领导正式肖像,一位戴眼镜的男性身着黑色西装、白色衬衫和蓝色条纹领带，背景为灰色的正式半身肖像照。
27a2ca4e-0032-48ec-989e-3131b07ae3cb,cs.sjtu.edu.cn,记录,拍摄,静图,信息科学,摄影,团队场景,党建联组学习会,一张会议场景的照片，显示几位穿着白大褂的人在会议室中进行交流汇报。
fb443b09-614a-40d6-81f9-cfb557f01c7c,smse.sjtu.edu.cn,数据,数据,静图,材料,信息图,数据结果,镍钛合金时效数据图,多组科学图表展示镍钛合金在不同时效条件下的应变分布、原子数量变化及元素偏聚数据。
4400df25-535a-4151-be64-be914e4114f8,smse.sjtu.edu.cn,传播,拍摄,静图,材料,信息图,科普传播,Nature论文首页截图,Nature Synthesis期刊论文页面截图，显示文章标题、作者列表及发表信息。
158dc484-4631-46d2-803e-ad18409e1985,www.aero.sjtu.edu.cn,记录,拍摄,静图,工程,摄影,团队场景,党建共建交流活动,一位女性在会议室发言，背景中有另一位男性听众。
0284b3f3-26c2-4a9c-9ba0-bfb011b2c267,smse.sjtu.edu.cn,数据,成像,图组,材料,混合媒介,数据结果,二维纳米片表征图组,多子图组合展示金属羟基氧化物纳米片的形貌、结构和光谱表征结果
2f44b3ea-ad1a-490b-ae03-c463519a14b5,smse.sjtu.edu.cn,传播,拍摄,静图,材料,不确定,不确定,钕铁硼高温变形研究,网页截图显示《Acta Materialia》期刊论文标题页，包含钕铁硼磁体高温塑性变形研究的标题、作者及机构信息。
c1e79eb8-2ac5-471f-aaa7-1f083b0fbf18,www.agri.sjtu.edu.cn,记录,拍摄,静图,生命科学,摄影,团队场景,绿谷讲坛第二十五期,一张教室内的讲座场景照片，前方有演讲者，后方有多名听众。
863fcfc9-65e0-4bb2-b275-33dd4f85ba1e,www.agri.sjtu.edu.cn,记录,拍摄,静图,生命科学,摄影,数据结果,2026届优秀毕业生公示,这是一份农业与生物学院关于2026届本科生优秀毕业生评审结果的公示文件。
d8bba9ca-cc70-4067-a368-2d51c8ef733b,sese.sjtu.edu.cn,记录,拍摄,静图,环境科学,摄影,单人肖像,可持续发展大会发言,一位女性在第一届可持续发展与资源循环大会上发言，站在带有会议名称和机构标志的讲台后，背景为紫色屏幕。
be94ed6e-3533-42e0-8266-4a19d797e2df,smse.sjtu.edu.cn,数据,数据,图组,材料,数据可视化,数据结果,时效诱导R相演化,镍钛合金不同时效时间（0-24h）的TEM图像、应变分布热图及曲线对比，显示微观结构演化规律
bec1edd3-29d0-407c-a8c3-59b6b77eafb4,sese.sjtu.edu.cn,解释,数据,静图,环境科学,数据可视化,数据结果,藻源有机质分解数据,四幅折线图展示了不同条件下藻源有机质分解过程中荧光组分的变化随时间的趋势。
065f536b-cf65-4a15-a427-541ffccc8daa,cs.sjtu.edu.cn,记录,拍摄,静图,信息科学,摄影,群体肖像,退休党支部主题活动,一群人在会议室开会，桌上摆放着笔记本电脑、水果和饮料。
8ab575dc-2791-42fe-a9ec-be56cd84f8d9,www.aero.sjtu.edu.cn,传播,拍摄,静图,工程,摄影,团队场景,空天师生运动会风采,航空航天学院师生身着统一服装，手持气球在运动场跑道列队行进，背景蓝天白云，展现运动会入场式场景。
0d840137-da66-4299-973a-aafd00d4bc70,www.aero.sjtu.edu.cn,记录,拍摄,静图,工程,摄影,群体肖像,空天运动会团队合影,一群师生在户外合影，手持蓝色旗帜和标语牌，背景绿树成荫，展现团队风采。
2ddcd87e-d327-4b22-a8bc-df80aaab7bd1,bme.sjtu.edu.cn,记录,拍摄,静图,医学,摄影,群体肖像,青教赛经验分享会合影,上海交通大学环境学院台阶前，多位教师合影，背景有学院标识和'我❤环境'立体字装饰。
81d8babd-ff6d-4eef-aed8-1364d544db5b,sese.sjtu.edu.cn,解释,绘设,图组,化学,混合媒介,机制模型,铂单原子催化剂合成,图a展示催化剂合成机制示意图，含分子结构变化；图b呈现黑色粉末样品称量及存储的实验设备照片。
4248edab-f671-4685-ba6f-c1f77c9e3f07,ime.sjtu.edu.cn,传播,绘设,静图,工程,信息图,科普传播,2025浦江创新论坛,这是一张关于2025浦江创新论坛暨第六期长兴论坛的宣传海报，主题为海洋装备绿色智能发展。
14bfbaeb-97fd-4b0e-b9e2-72e446f4e2e9,ime.sjtu.edu.cn,记录,拍摄,静图,综合交叉,摄影,群体肖像,深海科技论坛嘉宾简介,图片展示了三位科研人员的肖像及简介，背景为浅色，文字介绍详细。
2e2b2e3c-d794-4805-843b-d0cadafa9f25,www.aero.sjtu.edu.cn,传播,拍摄,静图,工程,摄影,团队场景,航空航天科普活动,一位讲解员正在向一群孩子和家长介绍航空航天模型。
e4f1e0d2-19a6-4882-ae71-c051ddc7f052,news.sjtu.edu.cn,记录,拍摄,静图,生命科学,摄影,群体肖像,脑科学论坛演讲,两位演讲者分别站在讲台前，背景简洁，正在进行演讲。
ae35b6f2-7c6a-4ff7-b225-6c9099e8075a,imr.sjtu.edu.cn,传播,绘设,静图,医学,信息图,科普传播,2026医疗机器人论坛,红色背景的信息图，展示2026年上海交通大学医疗机器人研究院国际学术论坛的相关信息。
b071956d-da2c-4c6c-a0df-8a33a4cdd755,scce.sjtu.edu.cn,记录,拍摄,静图,化学,摄影,群体肖像,校友捐赠签约仪式,一位戴眼镜的中年男士在会议中手持麦克风发言，面前有名牌，背景为灰色幕布和绿色桌布。
c37b9b77-78b5-4043-b6e8-4e0a873cdaef,news.sjtu.edu.cn,记录,拍摄,静图,综合交叉,摄影,团队场景,专题辅导报告会,一张会议室的照片，一位女性在讲台上讲话，周围有多位听众在认真听讲。
719909d0-cb55-4680-b624-2780d4c952eb,www.seiee.sjtu.edu.cn,传播,拍摄,静图,信息科学,摄影,单人肖像,行政人员半身肖像,一位女性身着白色衬衫与淡紫色针织背心，在深色背景前微笑站立的半身肖像照。
72a09c86-9e4d-44e9-b88d-2f51d4f05dfc,bme.sjtu.edu.cn,记录,拍摄,静图,工程,摄影,团队场景,医工交叉实验室参观,图片展示了学生在实验室参观和学习的场景，包括听取讲解、观察实验设备和样品。
91384a11-a771-41af-87eb-a0c6f1c536bf,www.seiee.sjtu.edu.cn,记录,拍摄,静图,信息科学,摄影,群体肖像,毕业典礼瞬间,几位穿着毕业袍的人手持卷起的证书，背景模糊。
b9ec6370-d8a7-4e1b-bc63-c36256e25bb5,sese.sjtu.edu.cn,数据,数据,图组,环境科学,数据可视化,数据结果,VOCs分析数据图,VOCs挖掘分析图，左侧三维散点图显示成分分布，右侧树状图展示聚类结果。
98bbc248-e7da-4e0a-8943-b50abf02053e,www.seiee.sjtu.edu.cn,记录,拍摄,静图,信息科学,摄影,群体肖像,集成电路学院成立,一群人站在讲台前合影，背景屏幕显示“上海交通大学集成电路学院成立”
3babb581-8495-423f-b9df-f30efd679551,cs.sjtu.edu.cn,解释,绘设,静图,信息科学,信息图,机制模型,计算机学院组织架构,上海交通大学计算机学院组织架构图，展示学院各部门、研究所及平台的层级关系和结构。
d9445c3d-fddf-45ad-86e1-2efe65df92cf,loct.sjtu.edu.cn,记录,拍摄,静图,物理,摄影,单人肖像,邓东灵教授肖像,一位穿着西装打着领带的男性，背景简洁，可能用于个人介绍或学术报告。
cca76d2d-e9ea-474a-b049-b3f36ccc48d8,oce.sjtu.edu.cn,传播,拍摄,静图,工程,摄影,单人肖像,中国核潜艇之父,一位老人坐在桌前，手中拿着一块布，背景有红色装饰和黄色文字。
d10effa3-e70a-49d2-ab3a-57a77f1b9a87,ime.sjtu.edu.cn,传播,绘设,静图,工程,信息图,科普传播,2025长兴论坛活动预告,这是一张关于2025长兴论坛的活动预告海报，详细介绍了论坛的时间、地点、议程和主办单位。
2744a71d-d92e-4e63-925d-1d90f35580f4,ime.sjtu.edu.cn,传播,绘设,静图,综合交叉,信息图,科普传播,2026创业大赛宣传,图中显示2026创业大赛上海选拔赛崇明赛区海选赛的宣传信息。
ae33a66a-881e-4feb-a427-99c9e0f79ee5,tdli.sjtu.edu.cn,解释,成像,静图,物理,信息图,数据结果,超导涡旋实验数据,图中展示了不同温度下超导体中磁通涡旋的分布和特性，包括涡旋形态、距离依赖性和磁场影响。
fbcb5610-eb3d-429b-91f8-942ca323abf7,www.agri.sjtu.edu.cn,解释,拍摄,静图,生命科学,摄影,机制模型,蛋白质释放与转运机制,一位教授在讲台上讲解关于蛋白质从细胞器释放并转运至细胞核的可能机制的幻灯片。
34040d4d-fe15-4f55-b12a-0d7b42cd1f0f,bme.sjtu.edu.cn,记录,拍摄,静图,综合交叉,摄影,群体肖像,MED-X师生集体合影,一群师生在MED-X研究院前合影，背景为建筑物，氛围正式友好。
26ca2fdc-0d11-4aef-8dbe-b216b85fe548,smse.sjtu.edu.cn,记录,拍摄,静图,工程,摄影,团队场景,主题党日活动,一张会议室的照片，多人坐在桌子旁，面前有笔记本电脑和名牌。
75d18c8e-bb78-4abf-aae4-a9885a02d54a,www.seiee.sjtu.edu.cn,记录,拍摄,静图,信息科学,摄影,单人肖像,行政人员肖像,一位戴眼镜的男性身着黑色西装，手托下巴，灰色背景下的正式半身肖像照。
46937970-9e2a-437a-bfe8-c1bca59e32ec,oce.sjtu.edu.cn,记录,拍摄,静图,工程,摄影,实验过程,海洋装备测试现场,海上试验场中，工作人员正在进行海洋装备测试，海水喷溅，背景有黄色塔台。
a974d14d-0cbf-44dc-b08b-c4ca0c18b9af,ime.sjtu.edu.cn,展示,拍摄,静图,工程,摄影,不确定,上海城市天际线,这张图展示了上海的城市天际线，高楼林立，灯光璀璨，背景中有东方明珠塔等标志性建筑。
c6d8d2c4-0221-4dc9-b86e-dd828f12fad4,news.sjtu.edu.cn,记录,拍摄,静图,信息科学,摄影,团队场景,论坛活动现场,一张会议现场的照片，显示多人坐在桌前听讲，前方有演讲者和投影屏幕。
a5581438-1fe5-4d11-82bb-b923eae653fa,smse.sjtu.edu.cn,解释,绘设,静图,材料,信息图,机制模型,双曲介质极化激元传输,这张图展示了双曲介质中极化激元传输的研究框架，涵盖材料科学、物理学、化学和信息科学等多个领域的应用和技术。
b6c0fcfa-4a15-49b4-b220-09ffbdac5b9f,msv.sjtu.edu.cn,记录,拍摄,静图,工程,摄影,群体肖像,管材内高压成形会议合影,一群人在户外合影，背景是建筑物和绿树，上方有会议信息文字。
2f3917b0-4d1c-4b63-ac4b-d7d199c6af44,cs.sjtu.edu.cn,记录,拍摄,静图,信息科学,摄影,单人肖像,学院领导肖像,一位穿着深色西装、白色衬衫和紫色领带的男性正式肖像照，背景为灰色。
b9a2a653-e191-43cb-98a6-cfba3a057b58,www.seiee.sjtu.edu.cn,展示,拍摄,静图,工程,摄影,团队场景,校园科技展示,校园内的建筑和雕像，背景有科技元素图案。
71570b1f-6d60-4606-b8c3-9470826fd656,bme.sjtu.edu.cn,记录,拍摄,静图,医学,摄影,团队场景,社区健康筛查现场,四人在社区服务中心，医护人员向居民展示筛查物品，背景有健康宣传标语
6c03a387-536b-477c-b2a0-91409b3e7362,smse.sjtu.edu.cn,传播,拍摄,静图,材料,摄影,科普传播,Nature论文首页,Nature期刊文章首页截图，显示标题'Ultrabroadband and band-selective thermal meta-emitters by machine learning'及作者列表信息。
8566b8ff-b818-4c4a-8a40-e47a2865af9f,soo.sjtu.edu.cn,记录,拍摄,静图,工程,摄影,单人肖像,于曹阳个人肖像,一位穿着黑色外套的男子站在海边的木栏杆前，背景是悬崖和大海。
840c7027-3d56-4e43-85e1-59af5bfa1f33,news.sjtu.edu.cn,解释,数据,静图,工程,数据可视化,数据结果,深度学习模型流场预测对比,图中展示了CFD与多种深度学习模型（LCEU-Net、NLCEU-Net、LCEFNO、NLCEFNO）预测的压力场分布及其相对误差。
08c82b71-e8d7-4ca7-820a-03f8a9c758f0,bme.sjtu.edu.cn,记录,拍摄,静图,综合交叉,摄影,团队场景,青教赛经验分享会现场,会议室长桌旁，一位女性正对着笔记本电脑向同事进行PPT汇报，桌上摆放着水瓶和名牌。
d667ae50-65e9-476b-9a09-ec01f8ffd75a,tdli.sjtu.edu.cn,记录,拍摄,静图,物理,摄影,单人肖像,平台学者肖像,一张男性科研人员的正面半身照，背景为纯白色。
b5daffb3-5e1d-4221-8615-7621d0e54cbb,scce.sjtu.edu.cn,传播,绘设,静图,材料,信息图,科普传播,可持续碳材料与能源储存,这是一张关于可持续碳材料在能源储存应用中的学术报告海报，包含演讲者简介和报告摘要。
fe8c3bc3-d4bf-4e02-a3f3-c6a68a915e03,cs.sjtu.edu.cn,传播,拍摄,静图,信息科学,摄影,不确定,校园河畔春景,航拍视角下，弯曲的河流旁有小路、树木和开花树，一艘小船在河上。
4239cf75-fc2a-424a-9327-02da41ed3744,smse.sjtu.edu.cn,解释,绘设,图组,材料,信息图,机制模型,AI超材料设计框架,科研图表展示AI驱动的超材料设计框架，含几何描述符、材料筛选和三平面建模系统，用于热辐射超材料逆向设计。
7b89be90-5969-4758-bf3d-66f6c4f6ff9d,news.sjtu.edu.cn,展示,拍摄,静图,综合交叉,摄影,不确定,上海交大校门,这张图片展示了上海交通大学的校门牌匾，牌匾上有金色的汉字，背景是蓝天。
4153d22c-4adb-4ddf-91c2-10d17df61882,news.sjtu.edu.cn,解释,绘设,静图,信息科学,信息图,数据结果,CodeArts开发手册目录,这是一份关于基于CodeArts的鸿蒙应用一站式开发实验指导手册的目录页，展示了各个章节的内容和页码。
f6d17321-f194-4811-86a0-ae99b06fe9e7,oe.sjtu.edu.cn,记录,拍摄,静图,工程,摄影,团队场景,船舶与海洋工程研讨会,一张会议现场的照片，多人坐在会议桌旁，背景为会议室布置。
fda951c7-ba1d-42b9-81f0-a24bb65c832d,www.cs.sjtu.edu.cn,解释,绘设,静图,信息科学,信息图,机制模型,科学大型模型与代理系统,这张图展示了科学大型模型和代理系统的代表性研究成果，包括研究背景、解决方案和效果。
35921093-073c-41d6-aa60-3b069ead0ff7,soo.sjtu.edu.cn,记录,拍摄,静图,工程,摄影,单人肖像,曾铮在水中的工作照,一名穿着救生衣和潜水镜的人在水中，旁边有一个黄色的浮标和一个黑色的设备。
dfb11598-0b04-417e-b2eb-f7a769f0aa7b,news.sjtu.edu.cn,解释,绘设,静图,化学,信息图,机制模型,非天然α-氨基酸立体发散性合成,图示展示了通过π-烯丙基金属化学实现含三取代烯烃非天然α-四取代氨基酸的立体发散性合成的过程和挑战。
a5fbc9cb-a647-4389-97ba-4bdf243d7369,tdli.sjtu.edu.cn,记录,拍摄,静图,物理,摄影,单人肖像,学者肖像,一位男性坐在书架前，穿着灰色上衣，表情自然。
98e7085e-71ac-4d21-b009-8e7b5c8978c1,msv.sjtu.edu.cn,传播,绘设,静图,工程,信息图,单人肖像,Prof. Gang Feng学术报告,一张包含Prof. Gang Feng照片和学术报告信息的信息图，背景为科技风格图案。
4df913ac-8f93-4488-ac63-5eb8a62dbaba,ime.sjtu.edu.cn,记录,拍摄,静图,综合交叉,摄影,团队场景,专题党课学习,一张会议场景的照片，多人围坐在会议桌旁，前方有大屏幕显示专题学习内容。
c4e3ec87-f70d-47f6-ae9d-6459680e7d10,imr.sjtu.edu.cn,传播,绘设,静图,信息科学,信息图,科普传播,RoboSoft 2026研讨会,图片展示了RoboSoft 2026研讨会的宣传海报，包含活动名称、时间、地点和相关信息。